Project ID,2010 Census Tract,"Metro/Non-Metro, 2010 Census",Origination Year,Community Development Entity (CDE) Name,Project QLICI Amount,Estimated Total Project Cost,City,Standard_City,State,Standard_State,Zip Code,Purpose of Investment,QALICB Type,Multi-CDE,Multi-Tract Project
MO0171,29510127500,Metropolitan,2013,"GS New Markets Fund, LLC","$9,500,000.00 ","$9,500,000.00 ",St. Louis,Saint Louis,MO,Missouri,63106,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0172,29161890400,Non-Metropolitan,2013,Multi-CDE Project,"$28,839,830.00 ","$64,041,168.00 ",Rolla,Rolla,MO,Missouri,65409,Business Financing,SPE,YES,NO
MO0173,29095015300,Metropolitan,2013,IFF,"$4,650,000.00 ","$5,150,000.00 ",Kansas City,Kansas City,MO,Missouri,64108,Real Estate–Rehabilitation–Commercial,NRE,NO,NO
MO0174,29095016000,Metropolitan,2013,AltCap,"$4,900,000.00 ","$5,947,323.00 ",Kansas City,Kansas City,MO,Missouri,64127,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0175,29510119300,Metropolitan,2013,St. Louis Development Corporation,"$7,680,000.00 ","$11,445,244.00 ",St. Louis,Saint Louis,MO,Missouri,63108,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0176,29510118600,Metropolitan,2013,"Greenline Community Development Fund, LLC","$18,510,264.00 ","$23,366,026.00 ",St. Louis,Saint Louis,MO,Missouri,63110,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0177,29510126900,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC","$2,170,000.00 ","$2,170,000.00 ",St. Louis,Saint Louis,MO,Missouri,63115,Business Financing,NRE,NO,NO
MO0179,29510104500,Metropolitan,2013,Multi-CDE Project,"$11,763,376.00 ","$27,342,376.00 ",St. Louis,Saint Louis,MO,Missouri,63110,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0180,29055450200,Non-Metropolitan,2013,"Heartland Regional Investment Fund, L.L.C.","$4,632,000.00 ","$4,716,000.00 ",Steelville,Steelville,MO,Missouri,65565,Business Financing,NRE,NO,NO
MO0181,29510125600,Metropolitan,2013,St. Louis Development Corporation,"$11,040,000.00 ","$11,540,000.00 ",St. Louis,Saint Louis,MO,Missouri,63101,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0182,29510109600,Metropolitan,2013,St. Louis Development Corporation,"$10,080,000.00 ","$10,868,417.00 ",St. Louis,Saint Louis,MO,Missouri,63147,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0183,29510125600,Metropolitan,2013,"Advantage Capital Community Development Fund, LLC","$1,255,000.00 ","$1,255,000.00 ",St. Louis,Saint Louis,MO,Missouri,63101,Business Financing,NRE,NO,NO
MO0184,29189211500,Metropolitan,2013,Multi-CDE Project,"$6,840,000.00 ","$6,840,000.00 ",Hazelwood,Hazelwood,MO,Missouri,63042,Business Financing,NRE,YES,NO
MO0185,29510125600,Metropolitan,2013,"CDF Development, LLC","$25,000,000.00 ","$80,297,887.00 ",St. Louis,Saint Louis,MO,Missouri,63102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0186,29095001000,Metropolitan,2013,Central Bank of Kansas City,"$1,400,000.00 ","$1,400,000.00 ",Kansas City,Kansas City,MO,Missouri,64124,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0187,29510113500,Metropolitan,2006,Telesis CDE Corporation,"$11,500,000.00 ","$11,500,000.00 ",ST LOUIS,Saint Louis,MO,Missouri,63110,Business Financing,NRE,NO,NO
MO0188,29189217500,Metropolitan,2009,"City First New Markets Fund II, LLC","$21,560,000.00 ","$22,000,000.00 ",St. Louis,Saint Louis,MO,Missouri,63124,Real Estate – Rehabilitation – Housing -Single Family,RE,NO,NO
MO0189,29095017100,Metropolitan,2006,MetaFund Corporation f.k.a. Oklahoma MetaFund CDC,"$1,142,518.00 ","$1,548,787.00 ",KANSAS CITY,Kansas City,MO,Missouri,64130,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0190,29189212002,Metropolitan,2006,MetaFund Corporation f.k.a. Oklahoma MetaFund CDC,"$857,482.00 ","$2,000,952.00 ",St. Louis,Saint Louis,MO,Missouri,63136,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0191,29510125600,Metropolitan,2014,Multi-CDE Project,"$40,120,000.00 ","$48,457,770.00 ",St Louis,Saint Louis,MO,Missouri,63101,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0192,29510125600,Metropolitan,2014,Multi-CDE Project,"$9,850,000.00 ","$42,588,714.00 ",St. Louis,Saint Louis,MO,Missouri,63101,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0193,29510125600,Metropolitan,2014,Multi-CDE Project,"$10,260,000.00 ","$12,657,134.00 ",St Louis,Saint Louis,MO,Missouri,63101,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0194,29095005400,Metropolitan,2014,Multi-CDE Project,"$9,850,000.00 ","$10,741,971.00 ",Kansas City,Kansas City,MO,Missouri,64109,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0195,29073960400,Non-Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$8,299,000.00 ","$38,200,000.00 ",Owensville,Owensville,MO,Missouri,65066,Business Financing,NRE,NO,NO
MO0196,29510126600,Metropolitan,2014,St. Louis Development Corporation,"$4,800,000.00 ","$6,198,953.00 ",St. Louis,Saint Louis,MO,Missouri,63102,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0197,29510125500,Metropolitan,2014,St. Louis Development Corporation,"$9,600,000.00 ","$49,458,335.00 ",St. Louis,Saint Louis,MO,Missouri,63103,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0198,29510125600,Metropolitan,2014,St. Louis Development Corporation,"$4,900,000.00 ","$49,458,335.00 ",St. Louis,Saint Louis,MO,Missouri,63101,Real Estate–Rehabilitation–Commercial,RE,NO,NO
MO0199,29510123100,Metropolitan,2014,St. Louis Development Corporation,"$3,840,000.00 ","$4,609,984.00 ",St. Louis,Saint Louis,MO,Missouri,63104,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0200,29510126600,Metropolitan,2014,Central Bank of Kansas City,"$5,880,000.00 ","$15,929,226.00 ",St. Louis,Saint Louis,MO,Missouri,63102,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MO0201,29510109600,Metropolitan,2014,Central Bank of Kansas City,"$7,350,000.00 ","$12,603,283.00 ",St. Louis,Saint Louis,MO,Missouri,63147,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0203,29095015500,Metropolitan,2014,AltCap,"$6,664,000.00 ","$9,092,551.00 ",Kansas City,Kansas City,MO,Missouri,64125,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MO0204,29095016300,Metropolitan,2014,AltCap,"$4,900,000.00 ","$5,499,655.00 ",Kansas City,Kansas City,MO,Missouri,64129,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0205,29510125600,Metropolitan,2014,Multi-CDE Project,"$6,162,612.00 ","$6,612,612.00 ",St. Louis,Saint Louis,MO,Missouri,63102,Business Financing,NRE,YES,NO
MO0207,29189214100,Metropolitan,2014,"Enterprise Financial CDE, LLC","$8,415,000.00 ","$8,514,450.00 ",St. Louis,Saint Louis,MO,Missouri,63133,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0208,29510125500,Metropolitan,2014,Multi-CDE Project,"$19,774,031.49 ","$30,500,000.00 ",St. Louis,Saint Louis,MO,Missouri,63103,Business Financing,NRE,YES,NO
MO0209,29019001101,Metropolitan,2014,"Advantage Capital Community Development Fund, LLC","$2,130,795.55 ","$2,512,695.55 ",Columbia,Columbia,MO,Missouri,65201,Business Financing,NRE,NO,NO
MO0210,29095015700,Metropolitan,2015,Multi-CDE Project,"$6,435,000.00 ","$6,573,543.00 ",Kansas City,Kansas City,MO,Missouri,64105,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MO0211,29189214800,Metropolitan,2015,Multi-CDE Project,"$7,776,000.00 ","$11,036,817.00 ",St. Ann,Saint Ann,MO,Missouri,63074,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0212,29510105300,Metropolitan,2015,St. Louis Development Corporation,"$14,400,000.00 ","$14,500,000.00 ",St. Louis,Saint Louis,MO,Missouri,63112,Business Financing,NRE,NO,NO
MO0213,29095013405,Metropolitan,2015,Multi-CDE Project,"$34,055,000.00 ","$37,536,263.00 ",Kansas City,Kansas City,MO,Missouri,64147,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,YES,NO
MO0214,29189211402,Metropolitan,2015,Multi-CDE Project,"$15,530,000.00 ","$16,349,360.00 ",Hazelwood,Hazelwood,MO,Missouri,63042,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,NO
MO0215,29095017400,Metropolitan,2015,Multi-CDE Project,"$15,740,000.00 ","$18,594,183.00 ",Kansas City,Kansas City,MO,Missouri,64132,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,YES,YES
MO0216,29095005100,Metropolitan,2015,Multi-CDE Project,"$14,850,000.00 ","$21,296,701.00 ",Kansas City,Kansas City,MO,Missouri,64110,Real Estate–Rehabilitation–Commercial,RE,YES,NO
MO0218,29510101800,Metropolitan,2015,Central Bank of Kansas City,"$5,880,000.00 ","$14,397,224.00 ",St. Louis,Saint Louis,MO,Missouri,63111,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,NO
MO0219,29189210501,Metropolitan,2015,"Heartland Regional Investment Fund, L.L.C.","$2,991,500.00 ","$3,048,486.00 ",Ferguson,Saint Louis,MO,Missouri,63136,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,RE,NO,YES
MO0220,29189220100,Metropolitan,2015,"Enterprise Financial CDE, LLC","$5,000,000.00 ","$17,000,000.00 ",St. Louis,Saint Louis,MO,Missouri,63125,Business Financing,NRE,NO,NO
MO0221,29510121100,Metropolitan,2015,St. Louis Development Corporation,"$4,800,000.00 ","$8,394,175.00 ",St. Louis,Saint Louis,MO,Missouri,63103,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0222,29095017400,Metropolitan,2015,AltCap,"$13,365,000.00 ","$200,848,207.00 ",Kansas City,Kansas City,MO,Missouri,64138,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MO0224,29095005700,Metropolitan,2015,AltCap,"$9,900,000.00 ","$10,300,000.00 ",Kansas City,Kansas City,MO,Missouri,64128,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,NO
MO0225,29189221800,Metropolitan,2015,"Heartland Regional Investment Fund, L.L.C.","$9,650,000.00 ","$12,541,861.00 ",Kinloch,Saint Louis,MO,Missouri,63134,Business Financing,NRE,NO,NO
MO0226,29021001200,Metropolitan,2015,Central Bank of Kansas City,"$9,800,000.00 ","$21,627,221.00 ",St. Joseph,Saint Joseph,MO,Missouri,64501,Real Estate–Rehabilitation–Commercial,SPE,NO,NO
MO0227,29077005600,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$9,535.10 ","$9,535.10 ",Springfield,Springfield,MO,Missouri,65803,Business Financing,NRE,NO,NO
MO0229,29095006300,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$14,705.57 ","$14,705.57 ",Kansas City,Kansas City,MO,Missouri,64110,Business Financing,NRE,NO,NO
MO0230,29031881600,Metropolitan,2015,Central Bank of Kansas City,"$7,840,000.00 ","$10,580,323.00 ",St. Ann,Saint Ann,MO,Missouri,63801,Real Estate – Construction/Permanent/Acquisition w/o Rehab – Commercial,SPE,NO,YES
MO0231,29189210100,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$9,800.00 ","$9,800.00 ",Saint Louis,Saint Louis,MO,Missouri,63138,Business Financing,NRE,NO,NO
MO0232,29019002100,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$12,784.00 ","$12,784.00 ",Columbia,Columbia,MO,Missouri,65202,Business Financing,NRE,NO,NO
MO0233,29189210805,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$10,075.00 ","$10,075.00 ",Saint Louis,Saint Louis,MO,Missouri,63136,Business Financing,NRE,NO,NO
MO0234,20209044104,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$15,872.00 ","$15,872.00 ",Kansas City,Kansas City,KS,Kansas,66112,Business Financing,NRE,NO,NO
MO0235,29095008700,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$15,675.72 ","$15,675.72 ",Kansas City,Kansas City,MO,Missouri,64131,Business Financing,NRE,NO,NO
MO0236,29095000300,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$6,162.00 ","$6,162.00 ",Kansas City,Kansas City,MO,Missouri,64106,Business Financing,NRE,NO,NO
MO0237,29047022100,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$13,772.00 ","$13,772.00 ",Kansas City,Kansas City,MO,Missouri,64116,Business Financing,NRE,NO,NO
MO0238,29051010600,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$6,363.69 ","$6,363.69 ",Jefferson City,Jefferson City,MO,Missouri,65109,Business Financing,NRE,NO,NO
MO0239,29189214300,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$2,834.60 ","$2,834.60 ",Saint Louis,Saint Louis,MO,Missouri,63114,Business Financing,NRE,NO,NO
MO0240,29143960400,Non-Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$11,716.60 ","$11,716.60 ",Marston,Marston,MO,Missouri,63866,Business Financing,NRE,NO,NO
MO0241,29095011700,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$9,486.75 ","$9,486.75 ",Independence,Independence,MO,Missouri,64050,Business Financing,NRE,NO,NO
MO0242,29095005500,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$10,893.03 ","$10,893.03 ",Kansas City,Kansas City,MO,Missouri,64109,Business Financing,NRE,NO,NO
MO0243,29183310302,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$13,252.50 ","$13,252.50 ",Saint Charles,Saint Charles,MO,Missouri,63301,Business Financing,NRE,NO,NO
MO0244,29095016100,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$19,180.00 ","$19,180.00 ",Kansas City,Kansas City,MO,Missouri,64108,Business Financing,NRE,NO,NO
MO0245,29510120200,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$12,725.00 ","$12,725.00 ",Saint Louis,Saint Louis,MO,Missouri,63107,Business Financing,NRE,NO,NO
MO0246,29047022100,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$40,808.61 ","$40,808.61 ",Kansas City,Kansas City,MO,Missouri,64116,Business Financing,NRE,NO,NO
MO0247,29510123300,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$31,500.00 ","$31,500.00 ",Saint Louis,Saint Louis,MO,Missouri,63118,Business Financing,NRE,NO,NO
MO0248,29510105198,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$7,724.36 ","$7,724.36 ",St. Louis,Saint Louis,MO,Missouri,63113,Business Financing,NRE,NO,NO
MO0249,29510127300,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$26,485.00 ","$26,485.00 ",St. Louis,Saint Louis,MO,Missouri,63104,Business Financing,NRE,NO,NO
MO0250,29510111400,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$48,405.58 ","$48,405.58 ",Saint Louis,Saint Louis,MO,Missouri,63107,Business Financing,NRE,NO,NO
MO0251,29047021101,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$11,516.02 ","$11,516.02 ",Kansas City,Kansas City,MO,Missouri,64118,Business Financing,NRE,NO,NO
MO0252,29510127300,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$27,880.00 ","$27,880.00 ",Saint Louis,Saint Louis,MO,Missouri,63104,Business Financing,NRE,NO,NO
MO0253,29095017800,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$4,501.33 ","$4,501.33 ",Kansas City,Kansas City,MO,Missouri,64109,Business Financing,NRE,NO,NO
MO0254,29510106400,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$25,299.27 ","$25,299.27 ",St. Louis,Saint Louis,MO,Missouri,63120,Business Financing,NRE,NO,NO
MO0255,29510119300,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$63,363.52 ","$63,363.52 ",Saint Louis,Saint Louis,MO,Missouri,63108,Business Financing,NRE,NO,NO
MO0256,29095016800,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$4,584.44 ","$4,584.44 ",Kansas City,Kansas City,MO,Missouri,64111,Business Financing,NRE,NO,NO
MO0257,29510116200,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$61,556.65 ","$61,556.65 ",Saint Louis,Saint Louis,MO,Missouri,63116,Business Financing,NRE,NO,NO
MO0258,29095017100,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$10,412.00 ","$10,412.00 ",Kansas City,Kansas City,MO,Missouri,64130,Business Financing,NRE,NO,NO
MO0259,29189210502,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$48,255.14 ","$48,255.14 ",St. Louis,Saint Louis,MO,Missouri,63136,Business Financing,NRE,NO,NO
MO0260,29510125600,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$14,595.00 ","$14,595.00 ",Saint Louis,Saint Louis,MO,Missouri,63102,Business Financing,NRE,NO,NO
MO0261,29165030002,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$8,522.00 ","$8,522.00 ",Riverside,Riverside,MO,Missouri,64150,Business Financing,NRE,NO,NO
MO0262,29510126900,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$16,045.00 ","$16,045.00 ",Saint Louis,Saint Louis,MO,Missouri,63115,Business Financing,NRE,NO,NO
MO0263,29510106700,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$21,300.00 ","$21,300.00 ",Saint Louis,Saint Louis,MO,Missouri,63115,Business Financing,NRE,NO,NO
MO0264,29510106600,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$9,975.00 ","$9,975.00 ",Saint Louis,Saint Louis,MO,Missouri,63113,Business Financing,NRE,NO,NO
MO0265,29510112300,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$13,834.38 ","$13,834.38 ",Saint Louis,Saint Louis,MO,Missouri,63108,Business Financing,NRE,NO,NO
MO0266,29165030002,Metropolitan,2015,"Morgan Stanley New Markets, Inc.",$547.00 ,$547.00 ,Riverside,Riverside,MO,Missouri,64150,Business Financing,NRE,NO,NO
MO0267,29510126900,Metropolitan,2015,"Advantage Capital Community Development Fund, LLC","$1,125,000.00 ","$2,325,000.00 ",St. Louis,Saint Louis,MO,Missouri,63115,Business Financing,NRE,NO,NO
MO0268,29510112200,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$15,947.07 ","$15,947.07 ",Saint Louis,Saint Louis,MO,Missouri,63113,Business Financing,NRE,NO,NO
MO0269,29047020300,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$19,856.00 ","$19,856.00 ",Kansas City,Kansas City,MO,Missouri,64118,Business Financing,NRE,NO,NO
MO0270,29201780600,Non-Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$8,722.51 ","$8,722.51 ",Sikeston,Sikeston,MO,Missouri,63801,Business Financing,NRE,NO,NO
MO0271,29095005700,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$15,869.51 ","$15,869.51 ",Kansas City,Kansas City,MO,Missouri,64130,Business Financing,NRE,NO,NO
MO0272,29047020300,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$4,981.05 ","$4,981.05 ",Kansas City,Kansas City,MO,Missouri,64119,Business Financing,NRE,NO,NO
MO0273,29095013003,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$5,320.66 ","$5,320.66 ",Kansas City,Kansas City,MO,Missouri,64134,Business Financing,NRE,NO,NO
MO0274,29095008000,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$31,797.00 ","$31,797.00 ",Kansas City,Kansas City,MO,Missouri,64130,Business Financing,NRE,NO,NO
MO0275,29095008000,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$15,577.17 ","$15,577.17 ",Kansas City,Kansas City,MO,Missouri,64130,Business Financing,NRE,NO,NO
MO0276,29095008000,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$5,397.59 ","$5,397.59 ",Kansas City,Kansas City,MO,Missouri,64110,Business Financing,NRE,NO,NO
MO0277,29510112400,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$18,773.35 ","$18,773.35 ",Saint Louis,Saint Louis,MO,Missouri,63108,Business Financing,NRE,NO,NO
MO0278,29189212101,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$49,688.26 ","$49,688.26 ",Saint Louis,Saint Louis,MO,Missouri,63136,Business Financing,NRE,NO,NO
MO0279,29189215900,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$11,025.00 ","$11,025.00 ",Saint Louis,Saint Louis,MO,Missouri,63130,Business Financing,NRE,NO,NO
MO0280,29510127500,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$4,767.55 ","$4,767.55 ",Saint Louis,Saint Louis,MO,Missouri,63106,Business Financing,NRE,NO,NO
MO0281,29095017200,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$3,067.00 ","$3,067.00 ",Kansas City,Kansas City,MO,Missouri,64138,Business Financing,NRE,NO,NO
MO0282,29510108100,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$11,833.00 ","$11,833.00 ",Saint Louis,Saint Louis,MO,Missouri,63147,Business Financing,NRE,NO,NO
MO0283,29095012906,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$6,268.81 ","$6,268.81 ",Kansas City,Kansas City,MO,Missouri,64134,Business Financing,NRE,NO,NO
MO0284,29189210502,Metropolitan,2014,"Morgan Stanley New Markets, Inc.","$9,732.79 ","$9,732.79 ",Saint Louis,Saint Louis,MO,Missouri,63136,Business Financing,NRE,NO,NO
MO0285,29095012906,Metropolitan,2015,"Morgan Stanley New Markets, Inc.","$8,826.00 ","$8,826.00 ",Kansas City,Kansas City,MO,Missouri,64134,Business Financing,NRE,NO,NO
